iid,airline,origin,aircraft,impact,flight_date,damage,num_birds,bird_size,sky_conditions,altitude_ft,heavy_flag
252033,SOUTHWEST AIRLINES,Arkansas,B-737-500,None,1/11/08 0:00,Caused damage,1,Large,No Cloud,"1,000",Yes
254033,SKYWEST AIRLINES,California,CL-RJ100/200,None,1/12/08 0:00,No damage,1,Medium,No Cloud,0,No
251759,SOUTHWEST AIRLINES,California,B-737-700,None,1/13/08 0:00,No damage,1,Small,Some Cloud,200,Yes
256017,EXPRESSJET (CONTINENTAL EXPRS),New Jersey,EMB-145,None,1/13/08 0:00,No damage,1,Medium,Some Cloud,50,No
257261,NETJETS AVIATION,New Jersey,C-560,Precautionary Landing,1/13/08 0:00,Caused damage,1,Medium,Overcast,400,No
249763,DELTA AIR LINES,Florida,B-767-300,None,1/14/08 0:00,No damage,1,Small,No Cloud,0,Yes
253906,ALLEGIANT AIR,Florida,MD-83,None,1/14/08 0:00,No damage,1,Small,No Cloud,100,No
251100,FEDEX EXPRESS,California,B-727-200,None,1/14/08 0:00,No damage,1,Medium,Overcast,400,No
249518,BUSINESS,Georgia,DA-50 FALCON,None,1/14/08 0:00,No damage,1,Small,No Cloud,0,No
251676,BUSINESS,Missouri,HAWKER 800,None,1/15/08 0:00,No damage,1,Medium,No Cloud,5,No
253611,SOUTHWEST AIRLINES,California,B-737-700,None,1/15/08 0:00,No damage,1,Small,Overcast,100,Yes
252064,FRONTIER AIRLINES,Arizona,A-319,None,1/17/08 0:00,No damage,1,Small,No Cloud,"1,000",No
252341,BUSINESS,California,DA-2000,None,1/18/08 0:00,Caused damage,1,Small,Some Cloud,0,No
270153,JETBLUE AIRWAYS,DC,A-320,None,1/20/08 0:00,No damage,1,Medium,Some Cloud,300,No
254097,ALOHA AIRLINES,Hawaii,B-737-200,None,1/20/08 0:00,No damage,1,Small,No Cloud,500,Yes
253528,SPIRIT AIRLINES,Florida,A-319,None,1/20/08 0:00,No damage,1,Large,No Cloud,0,No
253409,ALASKA AIRLINES,Washington,B-737-800,None,1/21/08 0:00,No damage,1,Medium,No Cloud,"4,000",Yes
253410,BUSINESS,California,CHAMPION CITABRIA,Precautionary Landing,1/21/08 0:00,Caused damage,1,Large,Overcast,4,No
255772,UPS AIRLINES,California,B-767-300,None,1/22/08 0:00,No damage,1,Large,Some Cloud,0,Yes
252955,BUSINESS,Arizona,CIRRUS SR 20/22,None,1/22/08 0:00,No damage,1,Medium,No Cloud,"1,000",No
252057,SOUTHWEST AIRLINES,Louisiana,B-737-300,None,1/22/08 0:00,No damage,1,Small,Overcast,200,Yes
255195,PRIVATELY OWNED,Colorado,C-182 SKYLAN,None,1/23/08 0:00,No damage,1,Small,No Cloud,100,No
253442,SOUTHWEST AIRLINES,California,B-737-300,None,1/25/08 0:00,No damage,1,Medium,Overcast,50,Yes
250263,PINNACLE,Tennessee,CL-RJ100/200,None,1/25/08 0:00,No damage,1,Small,Overcast,"1,000",No
253204,AMERICAN AIRLINES,Puerto Rico,A-300,None,1/26/08 0:00,No damage,1,Medium,No Cloud,0,No
253203,SKYWEST AIRLINES,California,CL-RJ700,None,1/26/08 0:00,No damage,1,Large,Overcast,0,No
256169,PRIVATELY OWNED,Florida,HOMEBUILT,Precautionary Landing,1/26/08 0:00,Caused damage,1,Large,No Cloud,"1,500",No
253781,BUSINESS,Florida,GLOBAL EXPRS,Precautionary Landing,1/26/08 0:00,Caused damage,1,Large,Some Cloud,500,No
249483,ALOHA AIRLINES,Hawaii,B-737-200,None,1/27/08 0:00,No damage,1,Small,No Cloud,0,Yes
252248,AMERICAN AIRLINES,New Jersey,B-757-200,None,1/27/08 0:00,No damage,1,Medium,No Cloud,400,Yes
252471,UNITED AIRLINES,California,A-319,None,1/28/08 0:00,No damage,1,Medium,No Cloud,0,No
253838,BUSINESS,Virginia,BE-35,None,1/28/08 0:00,Caused damage,1,Large,No Cloud,900,No
255729,FEDEX EXPRESS,Missouri,A-300,None,1/29/08 0:00,No damage,1,Small,Overcast,0,No
253785,,Florida,ROBINSON R22,,,No damage,1,,Overcast,,
250775,MESA AIRLINES,Hawaii,C-208,None,2/1/08 0:00,No damage,1,Medium,Some Cloud,0,No
247645,PRIVATELY OWNED,Virginia,PA-28,None,2/2/08 0:00,Caused damage,1,Small,No Cloud,50,No
251338,DELTA AIR LINES,Ohio,MD-88,None,2/3/08 0:00,No damage,1,Medium,Overcast,0,No
254060,CHAUTAUQUA AIRLINES,Ohio,EMB-145,None,2/4/08 0:00,No damage,1,Small,Overcast,"1,100",No
251026,SOUTHWEST AIRLINES,Connecticut,B-737-700,None,2/5/08 0:00,No damage,1,Small,No Cloud,0,Yes
250384,BUSINESS,Florida,C-172,None,2/5/08 0:00,No damage,1,Medium,Some Cloud,75,No
252504,BUSINESS,Colorado,DA-20 FALCON,None,2/6/08 0:00,No damage,1,Small,No Cloud,50,No
250177,SOUTHWEST AIRLINES,Texas,B-737-300,None,2/6/08 0:00,Caused damage,1,Large,No Cloud,"1,500",Yes
252560,AMERICAN AIRLINES,N/A,B-767-300,None,2/6/08 0:00,No damage,1,Small,No Cloud,300,Yes
252427,SOUTHWEST AIRLINES,Maryland,B-737-700,None,2/7/08 0:00,No damage,1,Small,No Cloud,100,Yes
251553,NORTHWEST AIRLINES,California,A-319,None,2/7/08 0:00,No damage,1,Small,No Cloud,0,No
251552,JETBLUE AIRWAYS,New York,A-320,None,2/7/08 0:00,No damage,1,Small,Some Cloud,0,No
250295,FRONTIER AIRLINES,Michigan,A-318,None,2/7/08 0:00,Caused damage,1,Large,Overcast,150,No
254661,SOUTHWEST AIRLINES,California,B-737,None,2/7/08 0:00,No damage,1,Large,No Cloud,0,Yes
251595,COLGAN AIRWAYS,New Jersey,DHC8 DASH 8,None,2/8/08 0:00,No damage,1,Medium,Some Cloud,0,No
258153,SKYWEST AIRLINES,Colorado,CL-RJ100/200,Other,2/8/08 0:00,No damage,1,Small,No Cloud,0,No
258152,FRONTIER AIRLINES,California,A-319,None,2/8/08 0:00,No damage,1,Small,No Cloud,700,No
253768,BUSINESS,Florida,CIRRUS SR 20/22,None,2/9/08 0:00,No damage,1,Large,No Cloud,0,No
250671,BUSINESS,Nevada,DORNIER 328,None,2/10/08 0:00,No damage,1,Small,No Cloud,400,No
253364,SOUTHWEST AIRLINES,Missouri,B-737-300,None,2/11/08 0:00,No damage,1,Small,Overcast,30,Yes
251197,WESTJET,Florida,B-737-500,None,2/11/08 0:00,No damage,1,Small,No Cloud,0,Yes
254663,SOUTHWEST AIRLINES,Utah,B-737-700,None,2/11/08 0:00,No damage,1,Medium,Some Cloud,500,Yes
254609,JETBLUE AIRWAYS,New York,A-320,None,2/13/08 0:00,No damage,1,Small,Overcast,0,No
250094,TRANS STATES AIRLINES,Virginia,EMB-145,None,2/13/08 0:00,No damage,1,Medium,Overcast,0,No
252478,SOUTHWEST AIRLINES,Texas,B-737-700,None,2/14/08 0:00,No damage,1,Small,No Cloud,"2,200",Yes
255110,US AIRWAYS*,North Carolina,A-320,None,2/15/08 0:00,No damage,1,Small,No Cloud,10,No
254284,SOUTHWEST AIRLINES,Ohio,B-737-700,None,2/17/08 0:00,No damage,1,Medium,Some Cloud,0,Yes
253939,US AIRWAYS*,North Carolina,B-737-300,None,2/17/08 0:00,No damage,1,Medium,Some Cloud,10,Yes
254899,DELTA AIR LINES,Texas,MD-88,Other,2/18/08 0:00,Caused damage,1,Large,Some Cloud,"1,800",No
249679,XOJET,Utah,CITATION X,None,2/18/08 0:00,Caused damage,1,Small,No Cloud,"1,500",No
254482,JETBLUE AIRWAYS,Florida,A-320,None,2/19/08 0:00,No damage,1,Large,Some Cloud,500,No
251223,US AIRWAYS*,Hawaii,B-757-200,None,2/20/08 0:00,No damage,1,Small,No Cloud,0,Yes
250975,SOUTHWEST AIRLINES,Florida,B-737-100,Precautionary Landing,2/20/08 0:00,No damage,1,Medium,Some Cloud,"1,500",Yes
252082,SKYWEST AIRLINES,California,CL-RJ700,None,2/20/08 0:00,No damage,1,Small,No Cloud,0,No
254053,BUSINESS,New Jersey,GULFSTRM II,Other,2/20/08 0:00,Caused damage,1,Large,Some Cloud,200,No
251417,BUSINESS,Washington,B-747,None,2/21/08 0:00,No damage,1,Small,No Cloud,0,No
250751,SOUTHWEST AIRLINES,Oklahoma,B-737-700,None,2/22/08 0:00,No damage,1,Medium,Overcast,300,Yes
251101,NORTHWEST AIRLINES,Wisconsin,DC-9-50,None,2/23/08 0:00,No damage,1,Medium,No Cloud,0,No
248814,CHAUTAUQUA AIRLINES,Florida,CL-RJ100/200,None,2/23/08 0:00,Caused damage,1,Small,Some Cloud,0,No
249610,US AIRWAYS*,Arizona,A-321,None,2/24/08 0:00,No damage,1,Small,Some Cloud,"3,500",No
253090,HAWAIIAN AIR,Nevada,B-767-300,None,2/24/08 0:00,No damage,1,Small,No Cloud,0,Yes
255632,CONTINENTAL AIRLINES,New Jersey,B-737-800,None,2/24/08 0:00,No damage,1,Small,No Cloud,100,Yes
253717,AIRTRAN AIRWAYS,Texas,B-717-200,None,2/24/08 0:00,No damage,1,Small,No Cloud,50,No
255714,SKYSERVICE AIRLINES,Florida,A-320,None,2/25/08 0:00,No damage,1,Small,Some Cloud,500,No
254622,SOUTHWEST AIRLINES,Tennessee,B-737-700,None,2/25/08 0:00,No damage,1,Medium,Overcast,"2,000",Yes
251831,FEDEX EXPRESS,Oklahoma,A-300,None,2/26/08 0:00,No damage,1,Medium,No Cloud,200,No
249011,SOUTHWEST AIRLINES,Florida,B-737-700,None,2/26/08 0:00,No damage,1,Small,Overcast,0,Yes
251832,FREEDOM AIRLINES,North Carolina,EMB-145,None,2/26/08 0:00,No damage,1,Large,Some Cloud,"1,200",No
251819,BUSINESS,Washington,B-777-200,None,2/26/08 0:00,Caused damage,1,Medium,No Cloud,"1,200",No
255240,BUSINESS,Connecticut,DA-2000,None,2/27/08 0:00,No damage,1,Small,Overcast,0,No
255218,TRANS STATES AIRLINES,Missouri,EMB-145,None,2/27/08 0:00,No damage,1,Small,No Cloud,0,No
255612,SOUTHWEST AIRLINES,California,B-737-700,None,2/27/08 0:00,No damage,1,Medium,Some Cloud,"7,300",Yes
252352,SOUTHWEST AIRLINES,Washington,B-737-300,None,2/28/08 0:00,No damage,1,Small,Overcast,"3,000",Yes
252174,AMERICAN AIRLINES,Florida,MD-82,None,2/28/08 0:00,No damage,1,Small,No Cloud,0,No
253197,BUSINESS,Illinois,C-680,None,2/28/08 0:00,Caused damage,1,Medium,Some Cloud,3,No
249827,SOUTHWEST AIRLINES,Texas,B-737-700,None,2/29/08 0:00,No damage,1,Medium,Some Cloud,"3,000",Yes
253069,EXPRESSJET (CONTINENTAL EXPRS),Florida,EMB-145,None,3/2/08 0:00,No damage,1,Small,No Cloud,400,No
254914,ISLAND AIR,Hawaii,DHC8 DASH 8,None,3/2/08 0:00,No damage,1,Medium,Some Cloud,0,No
254241,PRIVATELY OWNED,Washington,C-182 SKYLAN,Precautionary Landing,3/2/08 0:00,Caused damage,1,Medium,No Cloud,"1,400",No
254450,UPS AIRLINES,New York,B-757-200,None,3/3/08 0:00,Caused damage,1,Medium,Overcast,300,Yes
253259,SOUTHWEST AIRLINES,Utah,B-737-300,None,3/5/08 0:00,No damage,1,Medium,No Cloud,0,Yes
253339,COMAIR AIRLINES,Vermont,CL-RJ100/200,None,3/5/08 0:00,No damage,1,Small,No Cloud,8,No
270149,GOJET AIRLINES,DC,CL-RJ700,None,3/5/08 0:00,No damage,1,Small,Some Cloud,250,No
251231,SOUTHWEST AIRLINES,Louisiana,B-737-700,None,3/6/08 0:00,No damage,1,Small,No Cloud,50,Yes
253050,,Oregon,AGUSTA 109,,,No damage,1,,Some Cloud,,
252753,SOUTHWEST AIRLINES,Louisiana,B-737-700,None,3/6/08 0:00,No damage,1,Small,No Cloud,30,Yes
255027,BUSINESS,Florida,C-152,Precautionary Landing,3/6/08 0:00,No damage,1,Large,Some Cloud,400,No
253579,ISLAND AIR,Hawaii,DHC8 DASH 8,None,3/7/08 0:00,No damage,1,Small,No Cloud,0,No
253241,JETBLUE AIRWAYS,California,A-320,None,3/7/08 0:00,No damage,1,Small,No Cloud,100,No
254198,SOUTHWEST AIRLINES,Illinois,B-737-700,None,3/7/08 0:00,No damage,1,Medium,Some Cloud,0,Yes
255145,AMERICAN EAGLE AIRLINES,California,SAAB-340,None,3/7/08 0:00,Caused damage,1,Large,No Cloud,25,No
249557,SOUTHWEST AIRLINES,California,B-737-700,None,3/8/08 0:00,No damage,1,Small,No Cloud,"2,200",Yes
254054,SOUTHWEST AIRLINES,Texas,B-737-300,None,3/9/08 0:00,No damage,1,Small,No Cloud,0,Yes
252977,SOUTHWEST AIRLINES,Texas,B-737-300,Precautionary Landing,3/10/08 0:00,Caused damage,1,Medium,Overcast,30,Yes
250759,FRONTIER AIRLINES,N/A,A-319,None,3/10/08 0:00,No damage,1,Small,Some Cloud,0,No
252850,SOUTHWEST AIRLINES,California,B-737-700,None,3/11/08 0:00,No damage,1,Medium,No Cloud,"2,000",Yes
254878,ISLAND AIR,Hawaii,DHC8 DASH 8,None,3/11/08 0:00,No damage,1,Medium,No Cloud,0,No
255374,SOUTHWEST AIRLINES,Florida,B-737-300,None,3/11/08 0:00,No damage,1,Small,Some Cloud,800,Yes
253819,SOUTHWEST AIRLINES,California,B-737-300,None,3/11/08 0:00,No damage,1,Medium,No Cloud,"6,000",Yes
255373,AMERICAN EAGLE AIRLINES,Tennessee,EMB-145,None,3/11/08 0:00,No damage,1,Small,No Cloud,"7,000",No
254879,SOUTHWEST AIRLINES,Texas,B-737-700,None,3/11/08 0:00,No damage,1,Small,No Cloud,"3,000",Yes
252851,SOUTHWEST AIRLINES,California,B-737-700,None,3/11/08 0:00,No damage,1,Small,No Cloud,50,Yes
251703,BUSINESS,Florida,PA-28,None,3/11/08 0:00,No damage,1,Small,Some Cloud,80,No
251702,CASTLE AVIATION,Ohio,BE-400 BJET,Precautionary Landing,3/11/08 0:00,Caused damage,1,Medium,Overcast,75,No
251222,SOUTHWEST AIRLINES,Arizona,B-737-300,None,3/12/08 0:00,No damage,1,Small,No Cloud,150,Yes
253112,REPUBLIC AIRLINES,Pennsylvania,EMB-170,None,3/12/08 0:00,No damage,1,Medium,No Cloud,50,No
254301,BUSINESS,New Jersey,CL-601/604,None,3/12/08 0:00,No damage,1,Large,No Cloud,0,No
253371,US AIRWAYS*,Pennsylvania,B-757-200,Other,3/13/08 0:00,No damage,1,Large,No Cloud,"2,000",Yes
250268,SKYWEST AIRLINES,Oregon,EMB-120,None,3/13/08 0:00,Caused damage,1,Small,Some Cloud,50,No
254870,US AIRWAYS*,DC,A-319,None,3/14/08 0:00,No damage,1,Small,No Cloud,0,No
255100,SOUTHWEST AIRLINES,Illinois,B-737-300,None,3/14/08 0:00,No damage,1,Small,Some Cloud,"1,000",Yes
253215,SOUTHWEST AIRLINES,Utah,B-737-300,None,3/14/08 0:00,No damage,1,Small,Some Cloud,"1,000",Yes
255101,UNITED AIRLINES,Hawaii,B-767-300,None,3/14/08 0:00,No damage,1,Small,Some Cloud,0,Yes
250898,SOUTHWEST AIRLINES,Texas,B-737-300,None,3/15/08 0:00,No damage,1,Medium,No Cloud,50,Yes
253146,DELTA AIR LINES,South Carolina,B-767,None,3/15/08 0:00,No damage,1,Small,Overcast,0,Yes
250610,SOUTHWEST AIRLINES,Texas,B-737-700,None,3/15/08 0:00,Caused damage,1,Small,No Cloud,"1,000",Yes
251684,HORIZON AIR,Oregon,DHC8 DASH 8,None,3/16/08 0:00,No damage,1,Small,Overcast,50,No
257634,BUSINESS,Ohio,C-172,Precautionary Landing,3/16/08 0:00,No damage,1,Medium,No Cloud,800,No
251609,SOUTHWEST AIRLINES,Florida,B-737-300,None,3/17/08 0:00,No damage,1,Large,Some Cloud,100,Yes
252324,JETBLUE AIRWAYS,Florida,EMB-190,None,3/17/08 0:00,No damage,1,Medium,No Cloud,20,No
254465,SKYWEST AIRLINES,California,EMB-120,None,3/17/08 0:00,No damage,1,Small,No Cloud,300,No
252405,TRANS STATES AIRLINES,Oklahoma,EMB-145,None,3/17/08 0:00,No damage,1,Small,Overcast,0,No
250663,SKYWEST AIRLINES,Utah,CL-RJ700,Precautionary Landing,3/18/08 0:00,Caused damage,1,Large,Some Cloud,"5,800",No
255179,SKYWEST AIRLINES,Colorado,CL-RJ100/200,None,3/19/08 0:00,No damage,1,Small,No Cloud,500,No
254099,DELTA AIR LINES,Utah,MD-90-30,None,3/19/08 0:00,No damage,1,Medium,Some Cloud,"7,500",No
254098,PRIVATELY OWNED,Connecticut,C-402,None,3/19/08 0:00,No damage,1,Medium,Overcast,0,No
252938,SKYWEST AIRLINES,Nebraska,CL-RJ100/200,None,3/20/08 0:00,No damage,1,Medium,No Cloud,"2,600",No
251947,JETBLUE AIRWAYS,California,A-320,None,3/20/08 0:00,No damage,1,Small,No Cloud,20,No
250904,ISLAND AIR,Hawaii,DHC8 DASH 8,None,3/21/08 0:00,No damage,1,Small,Some Cloud,0,No
252096,SOUTHWEST AIRLINES,Ohio,B-737-300,None,3/21/08 0:00,No damage,1,Medium,Some Cloud,"2,100",Yes
253333,SKYWEST AIRLINES,Nebraska,CL-RJ100/200,None,3/21/08 0:00,No damage,1,Small,No Cloud,"2,800",No
255787,US AIRWAYS*,Louisiana,EMB-190,None,3/22/08 0:00,No damage,1,Small,No Cloud,800,No
251744,US AIRWAYS*,North Carolina,EMB-190,None,3/22/08 0:00,No damage,1,Small,No Cloud,"2,500",No
253144,AIRTRAN AIRWAYS,Florida,B-737-700,None,3/22/08 0:00,No damage,1,Medium,Overcast,30,Yes
255779,BUSINESS,Kansas,C-310,None,3/22/08 0:00,Caused damage,1,Medium,No Cloud,100,No
252344,US AIRWAYS*,California,A-319,None,3/23/08 0:00,No damage,1,Small,No Cloud,"2,000",No
254777,SOUTHWEST AIRLINES,Maryland,B-737-300,None,3/23/08 0:00,No damage,1,Small,No Cloud,0,Yes
250079,FRONTIER AIRLINES,Colorado,A-319,None,3/23/08 0:00,No damage,1,Small,No Cloud,"1,500",No
253565,AMERICAN EAGLE AIRLINES,Texas,SAAB-340,None,3/24/08 0:00,Caused damage,1,Medium,No Cloud,"3,500",No
248581,FRONTIER AIRLINES,Texas,A-319,None,3/25/08 0:00,No damage,1,Large,No Cloud,50,No
253732,US AIRWAYS*,New York,A-319,None,3/25/08 0:00,Caused damage,1,Small,No Cloud,0,No
253731,UPS AIRLINES,California,B-767-300,None,3/25/08 0:00,Caused damage,1,Small,Some Cloud,0,Yes
253619,SOUTHWEST AIRLINES,Pennsylvania,B-737-700,None,3/26/08 0:00,No damage,1,Small,No Cloud,0,Yes
252126,JETBLUE AIRWAYS,Virginia,EMB-190,None,3/26/08 0:00,No damage,1,Small,No Cloud,0,No
253242,UNITED AIRLINES,Colorado,A-320,Other,3/26/08 0:00,Caused damage,1,Medium,No Cloud,0,No
250738,COMAIR AIRLINES,Kentucky,CL-RJ100/200,None,3/27/08 0:00,No damage,1,Medium,Some Cloud,50,No
252723,SOUTHWEST AIRLINES,Colorado,B-737-700,None,3/27/08 0:00,No damage,1,Small,Some Cloud,0,Yes
254130,JETBLUE AIRWAYS,Florida,A-320,None,3/27/08 0:00,No damage,1,Medium,No Cloud,"2,600",No
254422,PINNACLE,Michigan,CL-RJ100/200,None,3/27/08 0:00,No damage,1,Small,Overcast,0,No
250637,COMAIR AIRLINES,Kansas,CL-RJ100/200,None,3/27/08 0:00,Caused damage,1,Medium,Some Cloud,500,No
249877,NORTHWEST AIRLINES,Michigan,B-747-400,None,3/28/08 0:00,No damage,1,Medium,Some Cloud,0,No
255604,ALASKA AIRLINES,California,MD-83,None,3/29/08 0:00,No damage,1,Medium,No Cloud,0,No
253268,SOUTHWEST AIRLINES,Louisiana,B-737-700,None,3/30/08 0:00,No damage,1,Small,No Cloud,"3,000",Yes
255441,,Hawaii,EC-130,,,No damage,1,,Some Cloud,,
254190,US AIRWAYS*,Pennsylvania,A-320,None,3/30/08 0:00,No damage,1,Small,Some Cloud,"1,500",No
255428,US AIRWAYS*,Florida,A-320,None,3/31/08 0:00,No damage,1,Medium,Some Cloud,300,No
250764,DELTA AIR LINES,Florida,B-767-300,None,3/31/08 0:00,No damage,1,Medium,Some Cloud,30,Yes
254579,FRONTIER AIRLINES,Texas,A-318,None,3/31/08 0:00,No damage,1,Small,Overcast,100,No
254516,ABX AIR,Ohio,DC-9-30,None,4/1/08 0:00,No damage,1,Medium,No Cloud,600,No
254517,AMERICAN EAGLE AIRLINES,New Jersey,EMB-135,None,4/1/08 0:00,No damage,1,Medium,No Cloud,0,No
247337,UPS AIRLINES,Illinois,DC-8-70,None,4/2/08 0:00,No damage,1,Large,No Cloud,"4,500",No
256526,,Hawaii,EC-130,,,No damage,1,,Some Cloud,,
253954,SOUTHWEST AIRLINES,California,B-737-500,None,4/2/08 0:00,No damage,1,Small,No Cloud,"1,300",Yes
254108,BUSINESS,Michigan,HAWKER 800,None,4/2/08 0:00,No damage,1,Small,No Cloud,"2,500",No
253547,AIRTRAN AIRWAYS,Maryland,B-717-200,None,4/3/08 0:00,No damage,1,Medium,No Cloud,200,No
254632,AIRTRAN AIRWAYS,Indiana,B-717-200,None,4/3/08 0:00,No damage,1,Large,Overcast,0,No
254468,ABX AIR,Iowa,DC-9-30,None,4/3/08 0:00,No damage,1,Small,No Cloud,900,No
252499,SOUTHWEST AIRLINES,Tennessee,B-737-700,None,4/3/08 0:00,No damage,1,Small,Some Cloud,50,Yes
254719,SOUTHWEST AIRLINES,California,B-737-700,None,4/3/08 0:00,No damage,1,Small,Some Cloud,0,Yes
252498,NORTHWEST AIRLINES,Michigan,DC-9-50,None,4/3/08 0:00,No damage,1,Medium,Some Cloud,0,No
247334,SOUTHWEST AIRLINES,Idaho,B-737-700,None,4/4/08 0:00,No damage,1,Small,No Cloud,400,Yes
247335,SOUTHWEST AIRLINES,Texas,B-737-700,None,4/4/08 0:00,No damage,1,Small,Some Cloud,0,Yes
249595,AIR MIDWEST,Nebraska,BE-1900,None,4/4/08 0:00,Caused damage,1,Small,No Cloud,100,No
256010,MESA AIRLINES,Hawaii,CL-RJ100/200,None,4/5/08 0:00,No damage,1,Small,Some Cloud,0,No
257262,AMERICAN AIRLINES,Texas,B-757-200,Other,4/5/08 0:00,No damage,1,Small,No Cloud,0,Yes
257263,AMERICAN AIRLINES,N/A,B-777-200,None,4/5/08 0:00,No damage,1,Small,No Cloud,100,No
250785,SOUTHWEST AIRLINES,Colorado,B-737-700,None,4/6/08 0:00,No damage,1,Small,No Cloud,0,Yes
257959,SOUTHWEST AIRLINES,Pennsylvania,B-737-300,Other,4/6/08 0:00,No damage,1,Medium,No Cloud,"4,800",Yes
252185,SOUTHWEST AIRLINES,Texas,B-737-700,None,4/6/08 0:00,No damage,1,Small,No Cloud,"4,000",Yes
256785,SOUTHWEST AIRLINES,Missouri,B-737-300,None,4/6/08 0:00,No damage,1,Small,No Cloud,"1,000",Yes
252823,PRIVATELY OWNED,California,C-172,Precautionary Landing,4/6/08 0:00,Caused damage,1,Large,Overcast,400,No
247336,AMERICAN AIRLINES,N/A,A-300,None,4/6/08 0:00,No damage,1,Small,No Cloud,"13,000",No
253446,DELTA AIR LINES,New York,B-737-800,None,4/7/08 0:00,No damage,1,Medium,Overcast,50,Yes
254002,BUSINESS,Florida,DA-10 FALCON,None,4/7/08 0:00,Caused damage,1,Large,Some Cloud,"1,300",No
251156,HAWAIIAN AIR,Hawaii,B-717-200,None,4/8/08 0:00,No damage,1,Small,Some Cloud,15,No
254783,AMERICAN AIRLINES,Texas,MD-82,None,4/8/08 0:00,No damage,1,Small,Overcast,"5,000",No
253802,BUSINESS,California,EMB-135,None,4/9/08 0:00,No damage,1,Small,No Cloud,100,No
252317,UNITED AIRLINES,California,A-320,None,4/9/08 0:00,No damage,1,Small,Some Cloud,300,No
252316,SOUTHWEST AIRLINES,Texas,B-737-700,None,4/9/08 0:00,No damage,1,Small,Some Cloud,"12,000",Yes
253644,UPS AIRLINES,Hawaii,B-767-300,Other,4/9/08 0:00,No damage,1,Small,Some Cloud,0,Yes
255393,BUSINESS,Georgia,C-172,Precautionary Landing,4/9/08 0:00,Caused damage,1,Large,No Cloud,"2,000",No
256023,MESABA AIRLINES,Iowa,SAAB-340,None,4/9/08 0:00,Caused damage,1,Medium,No Cloud,"3,000",No
253804,AIRTRAN AIRWAYS,New York,B-737-700,None,4/9/08 0:00,No damage,1,Medium,Some Cloud,60,Yes
251278,SOUTHWEST AIRLINES,California,B-737-700,None,4/10/08 0:00,No damage,1,Small,No Cloud,800,Yes
254636,HAWAIIAN AIR,Hawaii,B-717-200,None,4/10/08 0:00,No damage,1,Small,Some Cloud,0,No
254248,SOUTHWEST AIRLINES,California,B-737-700,None,4/11/08 0:00,No damage,1,Small,No Cloud,10,Yes
255182,SOUTHWEST AIRLINES,California,B-737-700,None,4/11/08 0:00,No damage,1,Medium,No Cloud,"6,000",Yes
253864,BUSINESS,Ohio,GULFAERO IV,None,4/11/08 0:00,No damage,1,Large,Overcast,10,No
254781,BUSINESS,Florida,PA-28,Precautionary Landing,4/11/08 0:00,Caused damage,1,Small,Some Cloud,50,No
254744,SOUTHWEST AIRLINES,California,B-737-300,None,4/12/08 0:00,No damage,1,Small,No Cloud,700,Yes
256266,US AIRWAYS*,Hawaii,B-757-200,None,4/12/08 0:00,No damage,1,Small,No Cloud,0,Yes
256275,SOUTHWEST AIRLINES,North Carolina,B-737-300,None,4/12/08 0:00,No damage,1,Small,Overcast,0,Yes
254957,SOUTHWEST AIRLINES,California,B-737-700,None,4/12/08 0:00,No damage,1,Small,No Cloud,"2,000",Yes
246596,AIR WISCONSIN AIRLINES,North Carolina,CL-RJ100/200,None,4/12/08 0:00,No damage,1,Small,No Cloud,200,No
253476,,California,SIKORSKY S-76,,,No damage,1,,No Cloud,,
255201,AMERICAN AIRLINES,Texas,MD-82,None,4/13/08 0:00,No damage,1,Small,No Cloud,50,No
253521,BUSINESS,New Jersey,BE-400 BJET,None,4/13/08 0:00,No damage,1,Small,Some Cloud,0,No
253369,FRONTIER AIRLINES,Nevada,A-318,None,4/13/08 0:00,No damage,1,Small,No Cloud,"8,000",No
254376,DELTA AIR LINES,California,B-737-800,None,4/14/08 0:00,No damage,1,Medium,No Cloud,0,Yes
252166,SOUTHWEST AIRLINES,California,B-737-700,None,4/14/08 0:00,No damage,1,Small,No Cloud,"6,000",Yes
250967,SOUTHWEST AIRLINES,Utah,B-737-700,None,4/14/08 0:00,No damage,1,Medium,Overcast,300,Yes
253848,AIR WISCONSIN AIRLINES,Pennsylvania,CL-RJ100/200,Precautionary Landing,4/14/08 0:00,Caused damage,1,Large,No Cloud,"1,000",No
251605,NORTHWEST AIRLINES,Minnesota,A-319,None,4/14/08 0:00,No damage,1,Small,No Cloud,100,No
253847,AIRTRAN AIRWAYS,Illinois,B-717-200,None,4/14/08 0:00,No damage,1,Small,No Cloud,200,No
249175,SOUTHWEST AIRLINES,Texas,B-737-700,None,4/15/08 0:00,No damage,1,Medium,No Cloud,0,Yes
255204,SOUTHWEST AIRLINES,Texas,B-737-300,None,4/15/08 0:00,No damage,1,Medium,No Cloud,"3,000",Yes
255202,PSA AIRLINES,New York,CL-RJ100/200,None,4/15/08 0:00,No damage,1,Small,No Cloud,"1,250",No
253591,SOUTHWEST AIRLINES,California,B-737-700,None,4/16/08 0:00,No damage,1,Small,No Cloud,0,Yes
253590,SKYWEST AIRLINES,Illinois,CL-RJ100/200,Precautionary Landing,4/16/08 0:00,No damage,1,Medium,Overcast,400,No
254197,ATLANTIC SOUTHEAST,Georgia,CL-RJ100/200,None,4/16/08 0:00,No damage,1,Small,No Cloud,90,No
